"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 01 22:09:34 GMT 2025","Mon Sep 01 22:09:40 GMT 2025","5643","tests.web.smoke","test_smoke_home","","","","Contact form shows required errors when empty",""
"passed","Mon Sep 01 22:05:57 GMT 2025","Mon Sep 01 22:05:57 GMT 2025","295","tests.api","test_boxes_scheme_param","","","","test_schema_all_items",""
"passed","Mon Sep 01 22:05:55 GMT 2025","Mon Sep 01 22:05:56 GMT 2025","1454","tests.api","test_boxes","","","","GET /open_api/boxes returns list and minimal shape",""
"passed","Mon Sep 01 22:09:00 GMT 2025","Mon Sep 01 22:09:00 GMT 2025","1","tests.web.mobile","test_mobile_home","","","","test_mobile_home_placeholder","Placeholder test for mobile web flows."
"passed","Mon Sep 01 22:09:40 GMT 2025","Mon Sep 01 22:09:46 GMT 2025","5881","tests.web.smoke","test_smoke_home","","","","Contact form validates email format",""
"passed","Mon Sep 01 22:05:56 GMT 2025","Mon Sep 01 22:05:57 GMT 2025","300","tests.api","test_boxes_contract","","","","test_boxes_contract_minimal",""
"passed","Mon Sep 01 22:05:57 GMT 2025","Mon Sep 01 22:05:57 GMT 2025","235","tests.api","test_boxes_negative","","","","test_invalid_path_returns_non_200",""
"broken","Mon Sep 01 22:09:27 GMT 2025","Mon Sep 01 22:09:33 GMT 2025","6100","tests.web.smoke","test_smoke_home","","","","Language toggle switches to Indonesian path",""
"passed","Mon Sep 01 22:09:03 GMT 2025","Mon Sep 01 22:09:08 GMT 2025","4521","tests.web.smoke","test_smoke_home","","","","Homepage shows logo and hero heading",""
