"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 01 22:08:57 GMT 2025","Mon Sep 01 22:09:01 GMT 2025","4507","tests.web.smoke","test_smoke_home","","","","Contact form validates email format",""
"passed","Mon Sep 01 22:08:24 GMT 2025","Mon Sep 01 22:08:24 GMT 2025","0","tests.web.mobile","test_mobile_home","","","","test_mobile_home_placeholder","Placeholder test for mobile web flows."
"passed","Mon Sep 01 22:06:39 GMT 2025","Mon Sep 01 22:06:39 GMT 2025","244","tests.api","test_boxes_negative","","","","test_invalid_path_returns_non_200",""
"passed","Mon Sep 01 22:06:37 GMT 2025","Mon Sep 01 22:06:38 GMT 2025","1406","tests.api","test_boxes","","","","GET /open_api/boxes returns list and minimal shape",""
"passed","Mon Sep 01 22:06:38 GMT 2025","Mon Sep 01 22:06:39 GMT 2025","304","tests.api","test_boxes_contract","","","","test_boxes_contract_minimal",""
"broken","Mon Sep 01 22:08:45 GMT 2025","Mon Sep 01 22:08:51 GMT 2025","5383","tests.web.smoke","test_smoke_home","","","","Language toggle switches to Indonesian path",""
"passed","Mon Sep 01 22:06:39 GMT 2025","Mon Sep 01 22:06:39 GMT 2025","294","tests.api","test_boxes_scheme_param","","","","test_schema_all_items",""
"passed","Mon Sep 01 22:08:25 GMT 2025","Mon Sep 01 22:08:28 GMT 2025","3463","tests.web.smoke","test_smoke_home","","","","Homepage shows logo and hero heading",""
"passed","Mon Sep 01 22:08:52 GMT 2025","Mon Sep 01 22:08:57 GMT 2025","4805","tests.web.smoke","test_smoke_home","","","","Contact form shows required errors when empty",""
