"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 05 15:56:44 GMT 2025","Fri Sep 05 15:56:46 GMT 2025","1744","tests.api","test_noovo_api","TestNoovoAPI","","","Multiple API requests workflow",""
"passed","Fri Sep 05 15:56:46 GMT 2025","Fri Sep 05 15:56:46 GMT 2025","156","tests.api","test_reqres_api","TestReqresAPI","","","Get single user",""
"passed","Fri Sep 05 15:56:43 GMT 2025","Fri Sep 05 15:56:44 GMT 2025","908","tests.api","test_noovo_api","TestNoovoAPI","","","Get nonexistent item error handling",""
"passed","Fri Sep 05 15:56:47 GMT 2025","Fri Sep 05 15:56:47 GMT 2025","226","tests.api","test_reqres_api","TestReqresAPI","","","Update user",""
"passed","Fri Sep 05 15:56:48 GMT 2025","Fri Sep 05 15:56:48 GMT 2025","247","tests.api","test_reqres_api","TestReqresAPI","","","User login",""
"passed","Fri Sep 05 15:56:43 GMT 2025","Fri Sep 05 15:56:44 GMT 2025","1340","tests.api","test_noovo_api","TestNoovoAPI","","","API response time validation",""
"passed","Fri Sep 05 15:56:45 GMT 2025","Fri Sep 05 15:56:46 GMT 2025","1364","tests.api","test_noovo_api","TestNoovoAPI","","","All noovo structure validation",""
"passed","Fri Sep 05 15:56:47 GMT 2025","Fri Sep 05 15:56:47 GMT 2025","102","tests.api","test_reqres_api","TestReqresAPI","","","Get resources list",""
"passed","Fri Sep 05 15:56:41 GMT 2025","Fri Sep 05 15:56:43 GMT 2025","1421","tests.api","test_noovo_api","TestNoovoAPI","","","Noovo coordinate validation",""
"passed","Fri Sep 05 15:56:48 GMT 2025","Fri Sep 05 15:56:48 GMT 2025","127","tests.api","test_reqres_api","TestReqresAPI","","","Get single resource",""
"passed","Fri Sep 05 15:56:41 GMT 2025","Fri Sep 05 15:56:43 GMT 2025","2012","tests.api","test_noovo_api","TestNoovoAPI","","","Get noovo list validation",""
"passed","Fri Sep 05 15:56:48 GMT 2025","Fri Sep 05 15:56:48 GMT 2025","232","tests.api","test_reqres_api","TestReqresAPI","","","User registration",""
"passed","Fri Sep 05 15:56:46 GMT 2025","Fri Sep 05 15:56:47 GMT 2025","135","tests.api","test_reqres_api","TestReqresAPI","","","Get users list",""
"passed","Fri Sep 05 15:56:47 GMT 2025","Fri Sep 05 15:56:47 GMT 2025","240","tests.api","test_reqres_api","TestReqresAPI","","","Delete user",""
"passed","Fri Sep 05 15:56:47 GMT 2025","Fri Sep 05 15:56:47 GMT 2025","260","tests.api","test_reqres_api","TestReqresAPI","","","Create user",""
