"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 03 17:24:01 GMT 2025","Wed Sep 03 17:24:02 GMT 2025","1057","tests.web.smoke","test_smoke_home","TestHomeSmoke","","","Homepage Mobile Banner validation",""
"passed","Wed Sep 03 17:24:17 GMT 2025","Wed Sep 03 17:24:25 GMT 2025","7947","tests.web.smoke","test_smoke_home","TestHomeSmoke","","","Homepage Smoke Test - Logo and Heading",""
"passed","Wed Sep 03 17:22:40 GMT 2025","Wed Sep 03 17:22:40 GMT 2025","96","tests.api","test_reqres_api","TestReqresAPI","","","Get single resource",""
"passed","Wed Sep 03 17:26:31 GMT 2025","Wed Sep 03 17:26:31 GMT 2025","68","tests.web","test_home_page","TestHomepage","","","Homepage Footer validation",""
"passed","Wed Sep 03 17:24:33 GMT 2025","Wed Sep 03 17:24:33 GMT 2025","473","tests.web.smoke","test_smoke_home","TestHomeSmoke","","","Homepage Mobile Banner validation",""
"passed","Wed Sep 03 17:25:03 GMT 2025","Wed Sep 03 17:25:05 GMT 2025","1530","tests.web","test_home_contact_form","TestContactForm","","","Contact Form - Successful Submission",""
"passed","Wed Sep 03 17:22:40 GMT 2025","Wed Sep 03 17:22:40 GMT 2025","236","tests.api","test_reqres_api","TestReqresAPI","","","User login",""
"passed","Wed Sep 03 17:26:16 GMT 2025","Wed Sep 03 17:26:16 GMT 2025","96","tests.web","test_home_page","TestHomepage","","","Homepage Banner Steps validation",""
"passed","Wed Sep 03 17:22:41 GMT 2025","Wed Sep 03 17:22:41 GMT 2025","229","tests.api","test_reqres_api","TestReqresAPI","","","User registration",""
"passed","Wed Sep 03 17:22:29 GMT 2025","Wed Sep 03 17:22:30 GMT 2025","810","tests.api","test_noovo_api","TestNoovoAPI","","","Get nonexistent item error handling",""
"passed","Wed Sep 03 17:22:40 GMT 2025","Wed Sep 03 17:22:40 GMT 2025","89","tests.api","test_reqres_api","TestReqresAPI","","","Get resources list",""
"passed","Wed Sep 03 17:25:32 GMT 2025","Wed Sep 03 17:25:34 GMT 2025","1494","tests.web","test_home_contact_form","TestContactForm","","","Contact Form Validation Invalid handler",""
"passed","Wed Sep 03 17:22:26 GMT 2025","Wed Sep 03 17:22:29 GMT 2025","2902","tests.api","test_noovo_api","TestNoovoAPI","","","Get noovo list validation",""
"passed","Wed Sep 03 17:24:37 GMT 2025","Wed Sep 03 17:24:38 GMT 2025","142","tests.web","test_home_contact_form","TestContactForm","","","Contact Form Validation Invalid handler",""
"passed","Wed Sep 03 17:22:33 GMT 2025","Wed Sep 03 17:22:35 GMT 2025","1620","tests.api","test_noovo_api","TestNoovoAPI","","","Multiple API requests workflow",""
"passed","Wed Sep 03 17:26:08 GMT 2025","Wed Sep 03 17:26:08 GMT 2025","43","tests.web","test_home_page","TestHomepage","","","Homepage Mobile Banner validation",""
"passed","Wed Sep 03 17:25:31 GMT 2025","Wed Sep 03 17:25:33 GMT 2025","1807","tests.web","test_home_footer","TestFooter","","","Validate Footer Links Navigation ",""
"passed","Wed Sep 03 17:25:59 GMT 2025","Wed Sep 03 17:26:01 GMT 2025","1820","tests.web","test_home_footer","TestFooter","","","Validate Footer Links Navigation ",""
"failed","Wed Sep 03 17:24:25 GMT 2025","Wed Sep 03 17:24:30 GMT 2025","5464","tests.web.smoke","test_smoke_home","TestHomeSmoke","","","Homepage Mobile Banner validation",""
"passed","Wed Sep 03 17:25:49 GMT 2025","Wed Sep 03 17:25:51 GMT 2025","1796","tests.web","test_home_footer","TestFooter","","","Validate Footer Links Navigation ",""
"passed","Wed Sep 03 17:25:51 GMT 2025","Wed Sep 03 17:25:53 GMT 2025","1804","tests.web","test_home_footer","TestFooter","","","Validate Footer Links Navigation ",""
"passed","Wed Sep 03 17:26:08 GMT 2025","Wed Sep 03 17:26:08 GMT 2025","40","tests.web","test_home_page","TestHomepage","","","Homepage Header validation",""
"passed","Wed Sep 03 17:22:39 GMT 2025","Wed Sep 03 17:22:39 GMT 2025","356","tests.api","test_reqres_api","TestReqresAPI","","","Delete user",""
"passed","Wed Sep 03 17:22:38 GMT 2025","Wed Sep 03 17:22:38 GMT 2025","90","tests.api","test_reqres_api","TestReqresAPI","","","Get single user",""
"passed","Wed Sep 03 17:24:01 GMT 2025","Wed Sep 03 17:24:09 GMT 2025","8012","tests.web.smoke","test_smoke_home","TestHomeSmoke","","","Homepage Smoke Test - Logo and Heading",""
"passed","Wed Sep 03 17:26:24 GMT 2025","Wed Sep 03 17:26:24 GMT 2025","114","tests.web","test_home_page","TestHomepage","","","Homepage Contact Banner validation",""
"passed","Wed Sep 03 17:24:54 GMT 2025","Wed Sep 03 17:24:55 GMT 2025","1495","tests.web","test_home_contact_form","TestContactForm","","","Contact Form Validation Invalid handler",""
"passed","Wed Sep 03 17:22:37 GMT 2025","Wed Sep 03 17:22:37 GMT 2025","398","tests.api","test_reqres_api","TestReqresAPI","","","Get users list",""
"passed","Wed Sep 03 17:22:30 GMT 2025","Wed Sep 03 17:22:32 GMT 2025","1336","tests.api","test_noovo_api","TestNoovoAPI","","","Noovo coordinate validation",""
"passed","Wed Sep 03 17:24:45 GMT 2025","Wed Sep 03 17:24:46 GMT 2025","1512","tests.web","test_home_contact_form","TestContactForm","","","Contact Form Validation Invalid handler",""
"passed","Wed Sep 03 17:22:38 GMT 2025","Wed Sep 03 17:22:39 GMT 2025","232","tests.api","test_reqres_api","TestReqresAPI","","","Update user",""
"passed","Wed Sep 03 17:26:39 GMT 2025","Wed Sep 03 17:26:39 GMT 2025","48","tests.web","test_home_page","TestHomepage","","","Homepage Footer validation",""
"passed","Wed Sep 03 17:26:15 GMT 2025","Wed Sep 03 17:26:15 GMT 2025","35","tests.web","test_home_page","TestHomepage","","","Homepage Mobile Banner validation",""
"passed","Wed Sep 03 17:22:32 GMT 2025","Wed Sep 03 17:22:33 GMT 2025","1311","tests.api","test_noovo_api","TestNoovoAPI","","","API response time validation",""
"failed","Wed Sep 03 17:24:55 GMT 2025","Wed Sep 03 17:25:01 GMT 2025","5467","tests.web.smoke","test_smoke_home","TestHomeSmoke","","","Homepage Mobile Banner validation",""
"passed","Wed Sep 03 17:26:31 GMT 2025","Wed Sep 03 17:26:31 GMT 2025","82","tests.web","test_home_page","TestHomepage","","","Homepage Contact Banner validation",""
"passed","Wed Sep 03 17:25:12 GMT 2025","Wed Sep 03 17:25:14 GMT 2025","1506","tests.web","test_home_contact_form","TestContactForm","","","Contact Form - Successful Submission",""
"passed","Wed Sep 03 17:26:00 GMT 2025","Wed Sep 03 17:26:00 GMT 2025","49","tests.web","test_home_page","TestHomepage","","","Homepage Header validation",""
"passed","Wed Sep 03 17:25:17 GMT 2025","Wed Sep 03 17:25:17 GMT 2025","118","tests.web","test_home_contact_form","TestContactForm","","","Contact Form Validation Invalid handler",""
"passed","Wed Sep 03 17:25:22 GMT 2025","Wed Sep 03 17:25:24 GMT 2025","1821","tests.web","test_home_footer","TestFooter","","","Validate Footer Links Navigation ",""
"passed","Wed Sep 03 17:25:08 GMT 2025","Wed Sep 03 17:25:09 GMT 2025","1502","tests.web","test_home_contact_form","TestContactForm","","","Contact Form Validation Invalid handler",""
"passed","Wed Sep 03 17:22:38 GMT 2025","Wed Sep 03 17:22:38 GMT 2025","333","tests.api","test_reqres_api","TestReqresAPI","","","Create user",""
"passed","Wed Sep 03 17:25:40 GMT 2025","Wed Sep 03 17:25:42 GMT 2025","1797","tests.web","test_home_footer","TestFooter","","","Validate Footer Links Navigation ",""
"passed","Wed Sep 03 17:25:24 GMT 2025","Wed Sep 03 17:25:24 GMT 2025","89","tests.web","test_home_contact_form","TestContactForm","","","Contact Form Validation Invalid handler",""
"passed","Wed Sep 03 17:25:41 GMT 2025","Wed Sep 03 17:25:43 GMT 2025","1500","tests.web","test_home_contact_form","TestContactForm","","","Contact Form Validation Invalid handler",""
"passed","Wed Sep 03 17:26:23 GMT 2025","Wed Sep 03 17:26:23 GMT 2025","90","tests.web","test_home_page","TestHomepage","","","Homepage Banner Steps validation",""
"passed","Wed Sep 03 17:22:35 GMT 2025","Wed Sep 03 17:22:37 GMT 2025","1350","tests.api","test_noovo_api","TestNoovoAPI","","","All noovo structure validation",""
