"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 05 15:36:55 GMT 2025","Fri Sep 05 15:37:03 GMT 2025","7906","tests.web.client","test_smoke_home","TestHomeSmoke","","","Homepage Smoke Test - Logo and Heading",""
"passed","Fri Sep 05 15:36:17 GMT 2025","Fri Sep 05 15:36:17 GMT 2025","47","tests.web.client","test_home_page","TestHomepage","","","Homepage Header validation",""
"passed","Fri Sep 05 15:36:11 GMT 2025","Fri Sep 05 15:36:11 GMT 2025","67","tests.web.client","test_home_page","TestHomepage","","","Homepage Header validation",""
"passed","Fri Sep 05 15:34:55 GMT 2025","Fri Sep 05 15:34:55 GMT 2025","401","tests.web.admin.login_portal","test_login_portal","TestLogin","","","Login page refresh clears inputs","Verify that refreshing the login page clears all inputs"
"passed","Fri Sep 05 15:35:31 GMT 2025","Fri Sep 05 15:35:33 GMT 2025","1690","tests.web.client","test_home_footer","TestFooter","","","Validate Footer Links Navigation ",""
"passed","Fri Sep 05 15:36:39 GMT 2025","Fri Sep 05 15:36:39 GMT 2025","104","tests.web.client","test_home_page","TestHomepage","","","Homepage Contact Banner validation",""
"passed","Fri Sep 05 15:36:15 GMT 2025","Fri Sep 05 15:36:17 GMT 2025","1630","tests.web.client","test_home_footer","TestFooter","","","Validate Footer Links Navigation ",""
"passed","Fri Sep 05 15:34:00 GMT 2025","Fri Sep 05 15:34:00 GMT 2025","138","tests.api","test_reqres_api","TestReqresAPI","","","Get resources list",""
"passed","Fri Sep 05 15:36:24 GMT 2025","Fri Sep 05 15:36:24 GMT 2025","28","tests.web.client","test_home_page","TestHomepage","","","Homepage Mobile Banner validation",""
"passed","Fri Sep 05 15:33:57 GMT 2025","Fri Sep 05 15:33:58 GMT 2025","1114","tests.api","test_noovo_api","TestNoovoAPI","","","All noovo structure validation",""
"passed","Fri Sep 05 15:35:02 GMT 2025","Fri Sep 05 15:35:05 GMT 2025","3160","tests.web.admin.login_portal","test_login_portal","TestLogin","","","Login with invalid 2FA code","User attempts login with correct email/password but incorrect 2FA code"
"passed","Fri Sep 05 15:36:06 GMT 2025","Fri Sep 05 15:36:08 GMT 2025","1646","tests.web.client","test_home_footer","TestFooter","","","Validate Footer Links Navigation ",""
"passed","Fri Sep 05 15:33:54 GMT 2025","Fri Sep 05 15:33:55 GMT 2025","1348","tests.api","test_noovo_api","TestNoovoAPI","","","Noovo coordinate validation",""
"passed","Fri Sep 05 15:35:10 GMT 2025","Fri Sep 05 15:35:12 GMT 2025","1514","tests.web.client","test_home_contact_form","TestContactForm","","","Contact Form Validation Invalid handler",""
"passed","Fri Sep 05 15:36:53 GMT 2025","Fri Sep 05 15:37:01 GMT 2025","7858","tests.web.client","test_smoke_home","TestHomeSmoke","","","Homepage Smoke Test - Logo and Heading",""
"passed","Fri Sep 05 15:36:46 GMT 2025","Fri Sep 05 15:36:46 GMT 2025","65","tests.web.client","test_home_page","TestHomepage","","","Homepage Footer validation",""
"passed","Fri Sep 05 15:37:16 GMT 2025","Fri Sep 05 15:37:16 GMT 2025","646","tests.web.client","test_smoke_home","TestHomeSmoke","","","Homepage Mobile Banner validation",""
"passed","Fri Sep 05 15:35:44 GMT 2025","Fri Sep 05 15:35:45 GMT 2025","1504","tests.web.client","test_home_contact_form","TestContactForm","","","Contact Form Validation Invalid handler",""
"passed","Fri Sep 05 15:34:52 GMT 2025","Fri Sep 05 15:34:54 GMT 2025","2187","tests.web.admin.login_portal","test_login_portal","TestLogin","","","Login form validation - invalid email format","Verify form validation when using invalid email format"
"passed","Fri Sep 05 15:35:57 GMT 2025","Fri Sep 05 15:35:58 GMT 2025","1630","tests.web.client","test_home_footer","TestFooter","","","Validate Footer Links Navigation ",""
"passed","Fri Sep 05 15:36:48 GMT 2025","Fri Sep 05 15:36:48 GMT 2025","50","tests.web.client","test_home_page","TestHomepage","","","Homepage Footer validation",""
"passed","Fri Sep 05 15:36:02 GMT 2025","Fri Sep 05 15:36:03 GMT 2025","1499","tests.web.client","test_home_contact_form","TestContactForm","","","Contact Form Validation Invalid handler",""
"passed","Fri Sep 05 15:34:01 GMT 2025","Fri Sep 05 15:34:01 GMT 2025","553","tests.api","test_reqres_api","TestReqresAPI","","","User login",""
"skipped","Fri Sep 05 15:34:55 GMT 2025","Fri Sep 05 15:34:55 GMT 2025","0","tests.web.admin.login_portal","test_login_portal","TestLogin","","","Successful login with 2FA","User logs in with valid credentials and valid 2FA code"
"passed","Fri Sep 05 15:36:40 GMT 2025","Fri Sep 05 15:36:40 GMT 2025","129","tests.web.client","test_home_page","TestHomepage","","","Homepage Contact Banner validation",""
"passed","Fri Sep 05 15:35:53 GMT 2025","Fri Sep 05 15:35:54 GMT 2025","1508","tests.web.client","test_home_contact_form","TestContactForm","","","Contact Form Validation Invalid handler",""
"passed","Fri Sep 05 15:33:59 GMT 2025","Fri Sep 05 15:33:59 GMT 2025","308","tests.api","test_reqres_api","TestReqresAPI","","","Get single user",""
"passed","Fri Sep 05 15:35:13 GMT 2025","Fri Sep 05 15:35:15 GMT 2025","1540","tests.web.client","test_home_contact_form","TestContactForm","","","Contact Form - Successful Submission",""
"passed","Fri Sep 05 15:35:39 GMT 2025","Fri Sep 05 15:35:41 GMT 2025","1703","tests.web.client","test_home_footer","TestFooter","","","Validate Footer Links Navigation ",""
