"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 05 15:48:32 GMT 2025","Fri Sep 05 15:48:34 GMT 2025","1350","tests.web.client","test_smoke_home","TestHomeSmoke","","","Homepage Mobile Banner validation",""
"passed","Fri Sep 05 15:46:29 GMT 2025","Fri Sep 05 15:46:31 GMT 2025","2114","tests.web.admin.login_portal","test_login_portal","TestLogin","","","Login with invalid 2FA code","User attempts login with correct email/password but incorrect 2FA code"
"passed","Fri Sep 05 15:46:20 GMT 2025","Fri Sep 05 15:46:23 GMT 2025","3225","tests.web.admin.login_portal","test_login_portal","TestLogin","","","Successful login without 2FA","User logs in with valid credentials and no 2FA"
"passed","Fri Sep 05 15:44:26 GMT 2025","Fri Sep 05 15:44:26 GMT 2025","275","tests.api","test_reqres_api","TestReqresAPI","","","Update user",""
"passed","Fri Sep 05 15:47:29 GMT 2025","Fri Sep 05 15:47:29 GMT 2025","43","tests.web.client","test_home_page","TestHomepage","","","Homepage Header validation",""
"passed","Fri Sep 05 15:46:55 GMT 2025","Fri Sep 05 15:46:56 GMT 2025","1518","tests.web.client","test_home_contact_form","TestContactForm","","","Contact Form - Successful Submission",""
"failed","Fri Sep 05 15:49:19 GMT 2025","Fri Sep 05 15:49:25 GMT 2025","5872","tests.web.client","test_smoke_home","TestHomeSmoke","","","Homepage Mobile Banner validation",""
"passed","Fri Sep 05 15:47:57 GMT 2025","Fri Sep 05 15:47:57 GMT 2025","75","tests.web.client","test_home_page","TestHomepage","","","Homepage Banner Steps validation",""
"passed","Fri Sep 05 15:46:24 GMT 2025","Fri Sep 05 15:46:27 GMT 2025","3118","tests.web.admin.login_portal","test_login_portal","TestLogin","","","Login with invalid credentials","User attempts login with incorrect email or password"
"skipped","Fri Sep 05 15:46:23 GMT 2025","Fri Sep 05 15:46:23 GMT 2025","0","tests.web.admin.login_portal","test_login_portal","TestLogin","","","Successful login with 2FA","User logs in with valid credentials and valid 2FA code"
"passed","Fri Sep 05 15:47:38 GMT 2025","Fri Sep 05 15:47:39 GMT 2025","1587","tests.web.client","test_home_footer","TestFooter","","","Validate Footer Links Navigation ",""
"passed","Fri Sep 05 15:46:47 GMT 2025","Fri Sep 05 15:46:48 GMT 2025","1534","tests.web.client","test_home_contact_form","TestContactForm","","","Contact Form - Successful Submission",""
"passed","Fri Sep 05 15:47:55 GMT 2025","Fri Sep 05 15:47:57 GMT 2025","1593","tests.web.client","test_home_footer","TestFooter","","","Validate Footer Links Navigation ",""
"passed","Fri Sep 05 15:48:18 GMT 2025","Fri Sep 05 15:48:18 GMT 2025","63","tests.web.client","test_home_page","TestHomepage","","","Homepage Footer validation",""
"passed","Fri Sep 05 15:47:20 GMT 2025","Fri Sep 05 15:47:22 GMT 2025","1600","tests.web.client","test_home_footer","TestFooter","","","Validate Footer Links Navigation ",""
"passed","Fri Sep 05 15:47:03 GMT 2025","Fri Sep 05 15:47:05 GMT 2025","1606","tests.web.client","test_home_footer","TestFooter","","","Validate Footer Links Navigation ",""
"passed","Fri Sep 05 15:44:27 GMT 2025","Fri Sep 05 15:44:27 GMT 2025","250","tests.api","test_reqres_api","TestReqresAPI","","","User registration",""
"passed","Fri Sep 05 15:44:27 GMT 2025","Fri Sep 05 15:44:27 GMT 2025","242","tests.api","test_reqres_api","TestReqresAPI","","","User login",""
